ID;File name;Title;MIME type;Address;Author;Authored on;Checksum;Country;Crawler;Date;Description;File encoding;File extension;File size;Generator;Keywords;Language;Message ID;Modified on;Name;Notes;Other name;Previous name;Program;Published on;Publishing source;Publishing source URL;Retrieved on;Source link;Summary;Topics;Weak alias;Wikidata ID;Wikipedia Article
18033.e33a82961f10544d2f0a83b79a3e034f00a560fe;com2021624_annexe_en.pdf;;application/pdf;;DI RUBERTI Giovanna (SG-RECOVER);;2f159cd72ad8ad28d47551b35885e3f7eac31ca8;Finland;;;;;;1455365;PDF CoDe 5.2109.568.0 (c) 2002-2021 European Commission;;;;;;;;;;;;;;;;;;;
19073.d2d634514e387326a77e93519231a9b849727628;Review note on audit and control - 15 April 2021.docx_.pdf;;application/pdf;;;;b223f340018960aec51805e0a7f655ee39dedf76;Denmark;;;;;;531869;;;;;;;;;;;;;;;;;;;;
18778.830052053dc5119d12c3185c84629aa0a72cc01a;6 FW_ Fi2020_03686-1  Brev om Grön återhämtningsplan_VB_ Grön återhämtningsplan LTH_ca.msg0.pdf;;application/pdf;;svc_360renddia;;04adef113d6d2af1dff3a6633a9f8dfeca372428;#N/B;;;;;;428540;"Microsoft� Word 2019; PixEdit AS,  PixEdit Converter Server Core Version 2.7.0.8";;;;;;;;;;;;;;;;;;;
17966.d77dbc2c7caf912ceb54aa2a8864a2f1057aee0c;cellar_2158be29-dfe9-11eb-895a-01aa75ed71a1.0002.02_DOC_1.pdf;;application/pdf;;;;e93898f0facfaa0cc7fa032b7c0da3637f61e3f3;Croatia;;;;;;235617;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18777.3547a22dc0376e02cecb50a48412eaf5fd22f801;6 Cover note_SE_RRP_comments.pdf;;application/pdf;;AMUZAN Andreea Gabriela (SG-RECOVER);;891cb15d9485ad02f489346224d03a6a415b2cf1;Sweden;;;;;;283155;"PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission; modified using iText� 5.3.0 �2000-2012 1T3XT BVBA; PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission";;;;;;;;;;;;;;;;;;;
18034.37af17a76d01bd3960d463b6ddbe8079c46153d0;com2021624_en.pdf;;application/pdf;;;;801d624264e17bb3fd017a3813c297055b50ecf3;Finland;;;;;;194706;PDF CoDe 5.2109.568.0 (c) 2002-2021 European Commission;;;;;;;;;;;;;;;;;;;
19075.a6a9c0131613f352a022a9fb552f7f5690b87ecb;RRP Reading Guide.docx_.pdf;;application/pdf;;;;fd52a9b195fc96c96be7099e70d0267042b27bb2;Denmark;;;;;;310869;;;;;;;;;;;;;;;;;;;;
18783.db3c1317aacab713f0eb6c3313ef66656b58067c;6 FW_ Fi2020_03686-1  Brev om Grön återhämtningsplan_VB_ Grön återhämtningsplan LTH_ca.msg1.pdf;;application/pdf;;svc_360renddia;;25aa3cdfe779dbdae4c0ce09a77225ba4e03e6f0;#N/B;;;;;;551876;"Microsoft� Word 2019; PixEdit AS,  PixEdit Converter Server Core Version 2.7.0.8";;;;;;;;;;;;;;;;;;;
17981.f8c2ee1f43c9c04b5a6f2ab423105894781957e0;1.1 Digitální sluºby obƒanàm a firmám.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;Pápai Adam;2021-06-24T16:22:00;8ac5882f682d4d529cf08f4765092887a67b1325;#N/B;;;;;;115894;;;;;2021-09-07T07:32:15;;;;;;;;;;;;;;;
18756.9c0edaaefea76b31f40fb57eb2b3b977c808a21b;24 Fråga om svenska återhämtningsplanen Bulgarien.docx.pdf;;application/pdf;;Mona-Lisa Fr�nneby;;843a6d87a0bd4bc08ecd33b55e288fbe42915b74;#N/B;;;;;;152246;"Microsoft� Word 2019; PixEdit AS,  PixEdit Converter Server Core Version 2.7.0.8";;;;;;;;;;;;;;;;;;;
18046.32995f62fe66abe70da03538bf5ed6d20924d688;france-recovery-resilience-factsheet_en.pdf;;application/pdf;;;;d2c40cd9c1ca54bfa8a4735e9df04c9a01de5e54;France;;;;;;959348;"Adobe PDF Library 15.0; Adobe InDesign CC 13.1 (Windows)";;;;;;;;;;;;;;;;;;;
18915.d243a1f8643adf44060f566b1a0f691b69b668f9;11. Cost of taking carbon rich soils out of production.pdf.pdf;MOF Alm.del -  Bilag 781: Notat vedr. skyggepriser (inkl. klima-skovfond), arealpotentiale samt hektarpris for udtagning af lavbundsjorder;application/pdf;;;;9b098b44bc33fe23cf12bec96758a9a13664a320;Denmark;;;;;;382541;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18784.8b7acd0ff88dc7e434ca7028e4a24a314e81a02b;62 Mail inför bilateral med DG Recover 1 december.docx.pdf;;application/pdf;;Mona-Lisa Fr�nneby;;cc9bd58be4f5f4799cb99269653cb1e16e0641d6;#N/B;;;;;;705201;"Microsoft� Word 2019; PixEdit AS,  PixEdit Converter Server Core Version 2.7.0.8";;;;;;;;;;;;;;;;;;;
17982.282e2f23a07af12863104375fa198472cde17973;1.2 Digitální systémy ve²ejné správy.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;;2021-06-24T07:25:00;dcfb9ca0eaaae3549843e0a1532c8f6ac0fa3c28;#N/B;;;;;;134842;;;;;2021-09-06T08:53:00;;;;;;;;;;;;;;;
18760.cc481b4b93493dae2de789cba52b1de2e16d8b72;26 Svar på fråga om svenska återhämtningsplanen Bulgarien.docx.pdf;;application/pdf;;Mona-Lisa Fr�nneby;;59e21221c54e215a09418923763fb1957b0d75f3;#N/B;;;;;;775170;"Microsoft� Word 2019; PixEdit AS,  PixEdit Converter Server Core Version 2.7.0.8";;;;;;;;;;;;;;;;;;;
18054.49303b61011cb31ed05fc04ba199e22cd11f488e;Ares(2020)5569776_redacted.pdf;;application/pdf;;;;59b019484f1daebafe17663176d46220019680b8;France;;;;;;533181;;;;;;;;;;;;;;;;;;;;
18889.5b38e748f20ea05a3230b6870ac8d8a166f172b3;0. DK reply - cover letter_Redacted.pdf;untitled;application/pdf;;Asbj�rn Brink;;03166a0d5d89ad59fc1b3d76db3771e70e91411b;Denmark;;;;;;102419;PDF CoDe 5.2109.568.0 (c) 2002-2021 European Commission;;;;;;;;;;;;;;;;;;;
19033.29b7dc7083f6a84bbb55131c1f841ade1238c712;Digitalisation partnership (Terms of reference).docx_.pdf;;application/pdf;;;;8dbef5138320f8665a1d808c5f4a31114f7118c3;Denmark;;;;;;384134;;;;;;;;;;;;;;;;;;;;
18788.e7b2d1946191ddf8bc19db3e2695195715ff84c4;79 SE feedback on draft education component_22122020.docx.pdf;;application/pdf;;BROKELIND Alice (SG-RECOVER);;1464495d03afcdae5c65b5cba0badfa2b9882e12;Sweden;;;;;;233156;"Microsoft� Word 2019; PixEdit AS,  PixEdit Converter Server Core Version 2.7.0.8";;;;;;;;;;;;;;;;;;;
17987.da2e1b4f97e4df6d5e2bb834cdbb0eb273c8b802;2.1 Udrºitelná doprava.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Pápai Adam; Autor";2021-05-12T14:04:00;623c59e5dfbe1c4f8f201c6aed2d235071faaff1;#N/B;;;;;;74152;;;;;2021-09-07T10:28:28;;;;;;;;;;;;;;;
19083.c9199ad52e47d17cf6600f48dfd01fb1bc3b95df;Underlying costs_030621.xlsx.pdf;;application/pdf;;Taus Tornh�j S�rensen;;d384cf7ce0955adf199f8accedb5d32bc8ce4921;Denmark;;;;;;559260;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18084.1edb55ef9412365e882b118d8cbd0a157f621d7f;Ares(2021)5234927-redacted.pdf;20210618 FR SWD post-RIC LW.docx.pdf;application/pdf;;BROKELIND Alice (SG-RECOVER);;575cb2c3e5505e22fc135afb028ff6486632be46;France;;;;;;1027947;"Acrobat Distiller 17.0 (Windows); PDF CoDe 5.2004.379.2 (c) 2002-2020 European Commission";;;;;;;;;;;;;;;;;;;
18891.42965393f6261e2e98d61a140ec47fcf44787ceb;025 bis tagging of investment 1 and 5 - Energy Efficiency etc_270521_Redacted.pdf;;application/pdf;;Martin Rasmussen;;aa33d5a3fdd02e479571c4d1799d5666f5f4c253;Denmark;;;;;;287185;"Acrobat PDFMaker 17 for Word; Adobe PDF Library 17.11.238";;;;;;;;;;;;;;;;;;;
18984.47e17134edf2eee3cbf4f89dd0d27939a9fc81cf;5.2 Costing table Cykelsti Stenholt - Nørre Knudstrup 2.pdf.pdf;21-04993-1 H34808 Cykelsti Stenholt - Nørre Knudstrup 2 - Anlægsoverslag tilpasset 7050070_1_0.XLSX;application/pdf;;anba;;bdf18ca7df24aa507e4e584924da105b4e6b6763;Denmark;;;;;;365528;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18790.8757884fa9327483bb7cdaf60527dac904032279;78 Milestones and targets_ECFIN - RECOVER for meetings with MSs.pdf;;application/pdf;;;;f4c31c13415dcf45aa84773127e80fbe83fc5843;Sweden;;;;;;695419;;;;;;;;;;;;;;;;;;;;
18037.d565486de49be7e04fd0154286c18e2654edf13e;swd-2021-284_en.pdf;;application/pdf;;;;254ff6b295418e74d065f058f998b26cad92e0c9;Finland;;;;;;1680441;PDF CoDe 5.2109.568.0 (c) 2002-2021 European Commission;;;;;;;;;;;;;;;;;;;
18774.a628183fa2d5fda6b9c8f919ebc70da8fdc13848;5 Annex - Self-assessment checklist on controls.pdf;;application/pdf;;;;c8a18369fe6c2cd69921a9a2eac38a20a2f8f8f9;Sweden;;;;;;588251;;;;;;;;;;;;;;;;;;;;
19046.4ff8adf23865304c28bf7f7104620897159403a5;DK RRP Review note_14 Apr 2020 - DK replies.docx.pdf;;application/pdf;;;;b6c5060456e836e26dc370baeb70ca08734f0914;Denmark;;;;;;2168979;;;;;;;;;;;;;;;;;;;;
19077.fdb4c3bb5734f5c3c97a08cf6d53e590ab197eaa;Part 4 - Overall impact.pdf_.pdf;;application/pdf;;;;b7f75cd6ecc14577de2838b0ba414e6a33ec1839;Denmark;;;;;;1457596;;;;;;;;;;;;;;;;;;;;
18106.0d502d256095733727d4d83a0e62d18787c18e48;germany-recovery-resilience-factsheet_en.pdf;;application/pdf;;;;42ba1c3a49e3e5ef6efc2a71bbe2ecced2309a2c;Germany;;;;;;951642;"Adobe PDF Library 15.0; Adobe InDesign CC 13.1 (Windows)";;;;;;;;;;;;;;;;;;;
18922.b41ff948f951dfe348f73d58b4bbbc45214df92b;12.2 Costing table Cykelsti Gudum - Borumvej, Lemvig.pdf;21-04379-1 H47504 Cykelsti Gudum - Borumvej Lemvig - Anlægsoverslag tilpasset 7049778_1_0.XLSX;application/pdf;;anba;;ed21e3950e7778219e0f3e7aa380ac3fea2cccf1;Denmark;;;;;;330401;Microsoft: Print To PDF;;;;;;;;;;;;;;;;;;;
18793.7c5c9c6eb955eab3f6536985e9884a12ddbdd34d;92 Draft list structrual reforms, for discussion.pdf;;application/pdf;;Sweden;;4ebf92b93c0baecea310a24314f28dfc5635358e;Sweden;;;;;;121105;"Adobe PDF Library 20.13.106; Acrobat PDFMaker 20 f�r Word";;;;;;;;;;;;;;;;;;;
18039.3df45e0fdde97973678be5a5b1b97f2bd7e88461;Annex - Replies to questions on the Commission ongoing assessment of the RRPs_for signataire.pdf;;application/pdf;;BROKELIND Alice (SG-RECOVER);;74bf556cb771c6fd0b3e6130f858d26b6114946e;France;;;;;;414818;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18704.1445e2b169d987c30b28a3c9aeb59391e60d650b;spain-recovery-resilience-factsheet_en.pdf;;application/pdf;;;;88169fcef38f36769061edd612b36deb5ef7e51f;Spain;;;;;;968767;"Adobe PDF Library 15.0; Adobe InDesign CC 13.1 (Windows)";;;;;;;;;;;;;;;;;;;
19029.f5dec794cc11ba793ec6e0192084c2f5ea07f9a3;Danish RRP.xlsx.pdf;;application/pdf;;;;bc120c9ec82ff8764a9cd2ac72527628fa8dbdc9;Denmark;;;;;;897409;;;;;;;;;;;;;;;;;;;;
18134.774f20bf1c0daa78fad059a4674c14f2142f469c;2021_05_26_revised_IA_text_OK.pdf_Redacted.pdf;;application/pdf;;;;35c6f21a41cb4a7d59f5c4fee55e6581079f0f16;Germany;;;;;;80980;;;;;;;;;;;;;;;;;;;;
18936.43e822d7799507d4e9b404bf1452772242a7b3f4;17.1 Project description Cykelsti nord for Billund Lufthavn..pdf.pdf;;application/pdf;;;;823e6e63e570df6c93464d5b587230edf3c85ca2;Denmark;;;;;;216476;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18914.81674733f5fff1739d91027fd8f49bf70f512891;11.2 Costing Table Cykelsti langs Overdrevsvejen.pdf;21-05157-1 H10410 Cykelsti Overdrevsvejen Hillerød - Anlægsoverslag tilpasset 7055451_1_0.XLSX;application/pdf;;anba;;b925e4d6147eeef9273058e83d1db27b51dcc3e1;Denmark;;;;;;325170;Microsoft: Print To PDF;;;;;;;;;;;;;;;;;;;
18799.e56440023e8e8625bf342cc5803b899448c4b158;98Position Paper_Proposal for an EU Recovery Scoreboard_Annex.pdf;;application/pdf;;;;c0b9266cc35dcaa25f03573ed0b4c9197d161642;Sweden;;;;;;158530;"Adobe PDF Library 15.0; Adobe InDesign 16.1 (Windows)";;;;;;;;;;;;;;;;;;;
18048.fee146fb2629283bc2f789914b804234bbd1958f;questions_and_answers_european_commission_positively_assesses_france_s_39.4_billion_recovery_and_resilience_plan_en.pdf;��;application/pdf;;;;972308ad838a9a672febfbfe87bbb93caacd940a;France;;;;;;42351;��;;;;;;;;;;;;;;;;;;;
18797.66fb065dd192b33c10411d1d01ffb91c261c7c58;98 Till ärende  Fi2020_03864.msg.pdf;;application/pdf;;;;9c1226785f86f161135f6023cd1c21e966e690d4;#N/B;;;;;;116658;PixEdit AS,  PixToolsLib Version 2.7.1.12;;;;;;;;;;;;;;;;;;;
19049.342f53ffedc77a2811e28534e58cba44f22ec6a7;DK RRP Review note_14 Apr 2020.docx_.pdf;;application/pdf;;;;b143060cc21782832e338286405d4c71ac19a2b9;Denmark;;;;;;2873169;;;;;;;;;;;;;;;;;;;;
18961.d428eed2d2c0051df6c6f1607141a502bb17988a;2021 04 28 COM preliminary comments DK milestones and targets.docx.pdf;;application/pdf;;;;2f7347116df87f604778ae12b199c7953fff2be3;Denmark;;;;;;1163536;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18988.b0b19275f30a325a0d59208900181af789212c86;7. Disbursement profile of the Danish RRP.docx_Redacted.pdf;7. Disbursement profile of the Danish RRP.docx.pdf;application/pdf;;Frederik Olund Kirkegaard;;4152bbc723caada616eefec58e4abe94e9f0c922;Denmark;;;;;;82044;"Acrobat Distiller 17.0 (Windows); PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission";;;;;;;;;;;;;;;;;;;
18049.d17648119d4d987f90d3682ed998b9b397910ce5;Annex 1.xlsx.pdf;;application/pdf;;DI RUBERTI Giovanna (SG-RECOVER);;32e968188c2ae3be7b2025151d725836d7adb9c4;France;;;;;;255896;"PDF CoDe 5.2109.568.0 (c) 2002-2021 European Commission; PDF CoDe 5.2109.568.0 (c) 2002-2021 European Commission; modified using OpenPDF 1.2.3.java7";;;;;;;;;;;;;;;;;;;
19025.24d090e5fe830b1414c348e0e3e2426d6df1a5e1;COM draft descriptions of DK reforms investments milestones targets - DK reply.docx.pdf;;application/pdf;;;;fbe043ace83661317975edd3821ca968a2751f22;Denmark;;;;;;1243410;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
19056.e09d56c7312032fbf1705b125fcad7f05ed3b232;Denmark_s Recovery and Resilience Plan - accelerating the green transition.pdf.pdf;Denmark's Recovery and Resilience Plan - accelerating the green transition;application/pdf;;Danish Ministry of Finance;;5dfea6bf16b8e0ad22d23125b08b6424e334e8f0;Denmark;;;;;;4755541;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18067.938f3e69c88cdac932bff9766c739ffa703dff45;Ares(2021)2735146 - redacted.pdf;;application/pdf;;;;52bdba3bd4b502e5617f2a8808e30424cd52dd09;France;;;;;;419356;;;;;;;;;;;;;;;;;;;;
19024.b14de41f3e86a11c2a11f23b16f286fd537e7873;Component 7 - Strengthening the health care system (milestones and targets).pdf_.pdf;;application/pdf;;;;0bda8925b4d1e45c177b6e586d50347c25427f87;Denmark;;;;;;344318;;;;;;;;;;;;;;;;;;;;
19069.96e1639fecc5defe9b27f07d09649ef30c8b5321;Final_Milestones Targets Tagging Costing etc_160721.xlsx_.pdf;;application/pdf;;;;161ff1fa543d1c35e13a738f17875c0279784342;Denmark;;;;;;3234953;;;;;;;;;;;;;;;;;;;;
18071.8fe3204bf7475229c73a798a459ac0bcbbf0d6dd;Ares(2021)2872175 - merged redacted.pdf;;application/pdf;;;;b7425883e00966f365f09837d180e46066870f09;France;;;;;;6495465;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18925.10272d6913d99993632d403c1264fdcec2547f6b;0_Preface.docx.pdf;;application/pdf;;;;0e9dcdee6516a619798bee8b1f9a8236645f588d;Denmark;;;;;;1754878;;;;;;;;;;;;;;;;;;;;
19048.bc47d3fdab2f773dda4eabc236a37f78077cc118;Investments in fixed assets.xlsx_.pdf;;application/pdf;;;;2693855b3ce6ebb7b0f54acfb98cc292fd72b1de;Denmark;;;;;;232847;;;;;;;;;;;;;;;;;;;;
18963.048c45056060e8f784d2dd85071efd97d03621a7;3. Revised milestones and targets.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;;2021-05-11T17:51:00;0cf2b41facf41e75b9b67ffbfcfc251473c4fe0e;Denmark;;;;;;97302;;;;;2021-05-19T16:53:00;;;;;;;;;;;;;;;
18100.eee7753f8c1148dbc92ae15b29f756cf6fceffe0;5-annex-1-diw-gutachten.pdf;;application/pdf;;;;b891efcf683b289637c618387bffb9d4b66b3559;Germany;;;;;;1143085;"Adobe PDF Library 15.0; Adobe InDesign CC 13.1 (Windows)";;;;;;;;;;;;;;;;;;;
18921.fd0be4487f2d1474eb7f32d17971f9e12ee346b5;14.1 Project description Lendemarke-Vigen.pdf.pdf;;application/pdf;;;;b33ecc353ff1fc858be5cf7af9c65891cdfbf722;Denmark;;;;;;185555;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
19053.95a4b602c587d29a8070d13da795573a7796ef53;Kopi af RRF_Structured_Data_010321_V1.xlsx_.pdf;;application/pdf;;;;3b31142b62667fd53f12340adf3d5d3010d9be0c;Denmark;;;;;;886853;;;;;;;;;;;;;;;;;;;;
19068.fb37fac0fd14de3d8932c7fcf530df9d6686f0d0;Part 4 - Impact of the plan.pdf_.pdf;;application/pdf;;;;4875d5de02fb6019bae29cc3164f775169cef933;Denmark;;;;;;317905;;;;;;;;;;;;;;;;;;;;
18976.21075eacb10f3e9248d29aa31aabf526af52981e;2_2_Green Transition of Agriculture and Environment.docx.pdf;;application/pdf;;;;0271ea711ee2fca864f668aa7e19880ca6502416;Denmark;;;;;;3922376;;;;;;;;;;;;;;;;;;;;
18744.da532b5a1699f8a570c3f05cd1a80c46044e4099;13 Svar på fråga om återhämtningsplanen -röda korset.docx.pdf;;application/pdf;;Mona-Lisa Fr�nneby;;9cbb5e6c9b52ef26ea82947ddcedee6e36b96c98;Sweden;;;;;;460613;"Microsoft Office Word; PixEdit AS,  PixToolsLib Version 2.7.2.7";;;;;;;;;;;;;;;;;;;
18101.afe7809fd972adfd068ba42453873fdf949ba252;5-annex-2-stellungnahme-nationaler-ausschuss-fuer-produktivitaet.pdf;;application/pdf;;;;bea557a50756c23037b703b8eb2ea758b4b0dffb;Germany;;;;;;410964;"Adobe PDF Library 15.0; Adobe InDesign CC 13.1 (Windows)";;;;;;;;;;;;;;;;;;;
18926.3be8eed31d8f521ad9b235cc8aaf05ca96ac5b24;15.1 Project description Sti Sandager - Trunderup 2019.pdf.pdf;Investeringsplan 2008;application/pdf;;��;;ff4b308fe7eb367547237be6e87a5fd78a00fc90;Denmark;;;;;;205596;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
19047.53e5db4d632cef013faf16b8fa56b9dd913bfb29;FaktaarkEN.docx_.pdf;FaktaarkEN.docx.pdf;application/pdf;;ligocdo;;fe6f2d7274820dc196f39bdac85235e0aeef72bb;Denmark;;;;;;298197;Microsoft: Print To PDF;;;;;;;;;;;;;;;;;;;
18758.b7d38a1e1c23cd93e38f03c9512c403c977ae7d8;35 Fråga om svenska återhämtningsplanen Norska ambassaden Stockholm.docx.pdf;;application/pdf;;Mona-Lisa Fr�nneby;;dc7487fc6030360b0547989025a2b4abb13e04e9;Sweden;;;;;;127985;"Microsoft� Word 2019; PixEdit AS,  PixEdit Converter Server Core Version 2.7.0.8";;;;;;;;;;;;;;;;;;;
18103.04ed69ee6fe215a5c74102ca784241b6c4b29a04;cellar_246dfab8-d34a-11eb-ac72-01aa75ed71a1.0002.02_DOC_2.pdf;;application/pdf;;BOULANGE Thierry (SG-RECOVER);;f6f505a3a9deaf520636d356f70bdae17a8666c5;Germany;;;;;;1858184;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18911.e8bf76647b8c6926ed3953479fc22b26d81889f7;11.1 Project description Cykelstier langs Overdrevsvejen .pdf.pdf;Stamblad;application/pdf;;��;;39742e9e9f47404784c39aead7d987b39c41630e;Denmark;;;;;;194972;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
19081.e3ec63aed778801fca88ac24b9f603d577ce0f95;Revised suggestion for milestones and targets for digital component.docx_.pdf;;application/pdf;;;;9fafdda17d953c8b8ad2e7ea1ca1d9239b8d6a11;Denmark;;;;;;1018272;;;;;;;;;;;;;;;;;;;;
19031.13175398e0bfa954e681f8df75c8a4d33fe5af50;Component 5 - Digitalisation Plan.pdf_.pdf;;application/pdf;;;;b1b33054687b4e41148453399d79e2149542b88f;Denmark;;;;;;2116254;;;;;;;;;;;;;;;;;;;;
18694.bc826989248696603701c4ea7e695b97b6685ec6;16062021-Componente7.pdf;COMPONENTE 7;application/pdf;;Rocio Castrillo;;c139606b22ef2a696097bce33ae363df10d2be08;Spain;;;;;;1622429;��;;;;;;;;;;;;;;;;;;;
18110.f46503b25dec9d430e5bf112f0aa5552d53535fe;210303_PStBa_Leitungsvorlage_Brief1_Geschwärzt.pdf;;application/pdf;;;;d6eec788395523a4e37d1a77ca96810ede3ab964;Germany;;;;;;1143114;;;;;;;;;;;;;;;;;;;;
18903.cd7256bf2d164c90cc5a3c7d8bbb6c9f14692a42;10.1 Project description Cykelsti Faaborg - Svanninge Bakker.pdf.pdf;;application/pdf;;;;5454ef8843c268e85253962e8c6935febbf1be7a;Denmark;;;;;;203536;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
19020.42b7a0fc47b665728c5c371000025d3494991711;COM comments on DK milestones targets.docx.pdf;;application/pdf;;;;39caa9a4ed80ea0a853c918a6ebd9a8b57f14a5e;Denmark;;;;;;921584;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18671.790b7ecdc47b4823160272e21af969b079a72859;16062021-Componente13.pdf;;application/pdf;;;;badf8a261ee1d4927d5d33f1e43cf51725fef5f6;Spain;;;;;;1570663;��;;;;;;;;;;;;;;;;;;;
18127.d6e2b1db2d858dd7144b53989da5743094f587e2;2021_04_09_B3_flags_cumulation.pdf_Redacted.pdf;;application/pdf;;;;999ae4867c5a5c29a30b24f400f32956728556fd;Germany;;;;;;236077;;;;;;;;;;;;;;;;;;;;
18901.2568c5eac2e15830ca1def1e08b4be76b7b06120;10.1 Project description Cykelsti Faaborg - Svanninge Bakker.pdf;;application/pdf;;;;44873e94ec831315b9c0796604ae23e67de1fdcc;Denmark;;;;;;165586;��;;;;;;;;;;;;;;;;;;;
19027.7bd533f1f5f495eda4b9b4b9c404753e40d7d45b;Component 5 - Milestones and targets.xlsx_.pdf;;application/pdf;;;;307311b06643987d9a70e1a525db21a2b6cbc91c;Denmark;;;;;;1164026;;;;;;;;;;;;;;;;;;;;
905c8759ed54b68fe1cc6dcf7dab9c7d602fb8e9.9e6da05309c73e3b080798c033aa50a3ddde7e13;DNSH_cheklist_Auces_D_1_20.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T13:06:00;d01d16b9c830952891748d0f6e973fce8d756b9a;#N/B;;;;;;25958;;;;;2021-03-29T13:06:00;;;;;;;;;;;;;;;
18933.800d4952d387cca33dce358552c8d3140a6a7c5d;17.1 Project description Cykelsti nord for Billund Lufthavn..pdf;;application/pdf;;;;854113c635767e8fd110fbacb199bfb7c35a861b;Denmark;;;;;;178711;��;;;;;;;;;;;;;;;;;;;
19038.4005e8dc756535d184df00462c838648758aa0f4;DRAFT - Part 3 - Management declaration.docx.pdf.pdf;;application/pdf;;;;360bd0cf248cf891aeaca6658e1a9d512dd3a752;Denmark;;;;;;97950;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18959.58e85cfa943aa94c84ec5bb55cb591bb0c21f821;2021 03 23 DK RRP_Review note on General objectives & Implementation.docx_.pdf;;application/pdf;;;;f3e0cef82d6eb7c52f3b8f450e75723ee50755bd;Denmark;;;;;;785020;;;;;;;;;;;;;;;;;;;;
19036.b1acc893a4352132c31367451fa015a69c493821;DK RRP - Proposal digital strategy milestones and targets.docx.pdf;;application/pdf;;;;583d010aa67ab7fec076c21232fcd1cfb3119e0c;Denmark;;;;;;452667;;;;;;;;;;;;;;;;;;;;
bd238d2589868398dcc7670796b313e2019348da.84a1ef75c75cae186dcc0e3d5b09521c7f34acc6;DNSH_cheklist_Rigas_HES_Ogre_SS_13.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T12:58:00;a8b56022c96b23be803cc0b32f5eb9bd2bd59c62;#N/B;;;;;;25989;;;;;2021-03-29T12:58:00;;;;;;;;;;;;;;;
18958.c63d844bcef8c6d131d98416594ebc4f78e2d1f2;2021 03 31 Review note on revised digital component.docx_.pdf;;application/pdf;;;;21a7f2ca24acb01d078b5a15b9b43b241176ab93;Denmark;;;;;;520353;;;;;;;;;;;;;;;;;;;;
18949.5e10d92574abf90c8a8de55e1db08b4e61c8063d;2.1 Project description Oddenvej Løvevej – Havnebyen.pdf.pdf;;application/pdf;;;;382ca0619e56cc543a73d2376564379c4d85da46;Denmark;;;;;;183297;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
17957.a7f8b8ab7bd5a96768c54951355802c38863425b;CELEX_52021SC0172_EN_TXT.pdf;;application/pdf;;;;1f07dacc1216c6bab10fb5784248643f81ce1307;Belgium;;;;;;2463990;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18689.366b38e9f7b1b266cdce8b66d562343e6ed27f4b;16062021-Componente26.pdf;;application/pdf;;;;a6a0356d904d48fe7a1c2c812fdc4301169f8308;Spain;;;;;;1188417;��;;;;;;;;;;;;;;;;;;;
